,category,subcategory,type,projectCategory,constructionCategory,source,id,createdAt,updatedAt,_rid,_self,_etag,_attachments,pkType,pkFilter,_ts,accountId,updatedById
0,1,10,"Warehouse (10 percent maximum office area, but not exceeding 600 sq. m)",Offices & Warehouses,Commercial,0,709e86bb-a2bf-4fbe-bffd-dc8540df83cb,2022-01-18T21:37:24.3392757+00:00,2022-01-18T21:37:24.3392757+00:00,VOd7ALuXooIm7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIm7wAAAAAAAA==/,"""2a006f8e-0000-0200-0000-676c82be0000""",attachments/,projectType,20240330,1735164606,,
1,1,11,"Large Mercantile Store,",Retail,Commercial,0,1a3d5500-bcf3-4784-8109-b79d00a1f912,2022-01-18T21:37:24.3738013+00:00,2022-01-18T21:37:24.3738014+00:00,VOd7ALuXooIn7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIn7wAAAAAAAA==/,"""2a00708e-0000-0200-0000-676c82be0000""",attachments/,projectType,20240330,1735164606,,
2,1,12,Factory (excluding tenant fit-up),Retail,Commercial,0,746ad014-c257-4fb2-be68-41345151ffdc,2022-01-18T21:37:24.4715998+00:00,2022-01-18T21:37:24.4715999+00:00,VOd7ALuXooIo7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIo7wAAAAAAAA==/,"""2a00718e-0000-0200-0000-676c82be0000""",attachments/,projectType,20240330,1735164606,,
3,1,13,Warehouses,Offices & Warehouses,Commercial,0,ef6fbea4-fbd0-4dd3-a4d9-497e8dbdfe14,2022-01-18T21:37:24.571565+00:00,2022-01-18T21:37:24.571565+00:00,VOd7ALuXooIp7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIp7wAAAAAAAA==/,"""2a00728e-0000-0200-0000-676c82be0000""",attachments/,projectType,20240330,1735164606,,
4,1,14,Barn,Offices & Warehouses,Commercial,0,dc079f6a-b0cf-41f8-a173-0cc055f87d5a,2022-01-18T21:37:24.6713281+00:00,2022-01-18T21:37:24.6713281+00:00,VOd7ALuXooIq7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIq7wAAAAAAAA==/,"""2a00738e-0000-0200-0000-676c82be0000""",attachments/,projectType,20240330,1735164606,,
5,1,15,Stable,Offices & Warehouses,Commercial,0,404a7126-5f9e-4150-babc-0bf294a9bde5,2022-01-18T21:37:24.7722841+00:00,2022-01-18T21:37:24.7722842+00:00,VOd7ALuXooIr7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIr7wAAAAAAAA==/,"""2a00748e-0000-0200-0000-676c82be0000""",attachments/,projectType,20240330,1735164606,,
6,1,16,Storage,Offices & Warehouses,Commercial,0,ca3fdeb8-12e1-41a9-88cb-dcda7ea174d6,2022-01-18T21:37:24.8715026+00:00,2022-01-18T21:37:24.8715027+00:00,VOd7ALuXooIs7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIs7wAAAAAAAA==/,"""2a00758e-0000-0200-0000-676c82be0000""",attachments/,projectType,20240330,1735164606,,
7,1,17,Kennels,Veterinary,Commercial,0,43a853fd-6402-423c-bd4d-594c75e951d2,2022-01-18T21:37:24.9735262+00:00,2022-01-18T21:37:24.9735262+00:00,VOd7ALuXooIt7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIt7wAAAAAAAA==/,"""2a00768e-0000-0200-0000-676c82be0000""",attachments/,projectType,20240330,1735164606,,
8,1,18,Shed,Offices & Warehouses,Commercial,0,1272c008-9fa2-427b-876d-400d1629846c,2022-01-18T21:37:25.0716843+00:00,2022-01-18T21:37:25.0716844+00:00,VOd7ALuXooIu7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIu7wAAAAAAAA==/,"""2a00778e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
9,1,19,Parking Garages (free-standing),Transportation,Commercial,0,7c26a6e2-a2bd-40a6-926c-8cd457372818,2022-01-18T21:37:25.1716624+00:00,2022-01-18T21:37:25.1716625+00:00,VOd7ALuXooIv7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIv7wAAAAAAAA==/,"""2a00788e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
10,1,20,Shopping Centers,Retail,Commercial,0,14230e5f-a0c3-413d-b70b-4005ef386d47,2022-01-18T21:37:25.2712635+00:00,2022-01-18T21:37:25.2712635+00:00,VOd7ALuXooIw7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIw7wAAAAAAAA==/,"""2a00798e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
11,1,21,Pavement Markers,Civil,"Civil, Infrastructure & Landscaping",1,cf75c0b4-e98e-46ec-b781-85c96f1933ef,2022-01-18T21:37:25.3863702+00:00,2022-01-18T21:37:25.3863703+00:00,VOd7ALuXooIx7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIx7wAAAAAAAA==/,"""2a007a8e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
12,1,22,Parks & Landscaping,Site Work & Landscaping,"Civil, Infrastructure & Landscaping",1,57aa15a7-1f8f-4590-9c31-2cc20266fec9,2022-01-18T21:37:25.4833495+00:00,2022-01-18T21:37:25.4833496+00:00,VOd7ALuXooIy7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIy7wAAAAAAAA==/,"""2a007b8e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
13,1,23,"Sidewalks, Curbs & Gutters",Water & Sewer,"Civil, Infrastructure & Landscaping",1,a45b2762-87cd-47be-8b1f-006ccbb8a335,2022-01-18T21:37:25.5853278+00:00,2022-01-18T21:37:25.5853279+00:00,VOd7ALuXooIz7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooIz7wAAAAAAAA==/,"""2a007c8e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
14,1,24,Park Buildings,Government,Commercial,1,a5b5e585-1161-4865-a4d1-bf1b8fb82efc,2022-01-18T21:37:25.6853152+00:00,2022-01-18T21:37:25.6853152+00:00,VOd7ALuXooI07wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooI07wAAAAAAAA==/,"""2a007d8e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
15,1,25,Rental Warehouses,Offices & Warehouses,Commercial,1,febffebc-f100-433a-9b9a-fad74b49cc0b,2022-01-18T21:37:25.7845034+00:00,2022-01-18T21:37:25.7845034+00:00,VOd7ALuXooI17wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooI17wAAAAAAAA==/,"""2a007e8e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
16,1,26,Fast Food Restaurants,Restaurants,Commercial,1,470bcd43-a947-441e-955f-6aced4d50cb9,2022-01-18T21:37:25.8832082+00:00,2022-01-18T21:37:25.8832082+00:00,VOd7ALuXooI27wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooI27wAAAAAAAA==/,"""2a007f8e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
17,2,10,Multi Housing,Residential,Commercial,0,a4f0bfd4-6651-4788-af41-95e86366747a,2022-01-18T21:37:25.9923578+00:00,2022-01-18T21:37:25.9923579+00:00,VOd7ALuXooI37wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooI37wAAAAAAAA==/,"""2a00808e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
18,2,11,Apartments,Residential,Commercial,0,c5439cb1-d721-4a13-b7b4-2364033e4766,2022-01-18T21:37:26.0822015+00:00,2022-01-18T21:37:26.0822015+00:00,VOd7ALuXooI47wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooI47wAAAAAAAA==/,"""2a00818e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
19,2,12,Single Family Homes,Residential,Commercial,0,2b913698-d4f2-456d-853c-07ca2852f84f,2022-01-18T21:37:26.1832955+00:00,2022-01-18T21:37:26.1832956+00:00,VOd7ALuXooI57wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooI57wAAAAAAAA==/,"""2a00828e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
20,2,13,Single Family Tract Homes,Residential,Commercial,0,4aea1ace-31b7-46ff-886a-3f8cd530b6f3,2022-01-18T21:37:26.2836427+00:00,2022-01-18T21:37:26.2836428+00:00,VOd7ALuXooI67wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooI67wAAAAAAAA==/,"""2a00838e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
21,2,14,Town Homes,Residential,Commercial,0,7f2100ad-bf90-452f-907a-e941679c8969,2022-01-18T21:37:26.3844494+00:00,2022-01-18T21:37:26.3844495+00:00,VOd7ALuXooI77wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooI77wAAAAAAAA==/,"""2a00848e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
22,2,15,Condominiums,Residential,Commercial,0,a2984e5d-0f4e-4469-9c51-9bf6ce193548,2022-01-18T21:37:26.4834041+00:00,2022-01-18T21:37:26.4834041+00:00,VOd7ALuXooI87wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooI87wAAAAAAAA==/,"""2a00858e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
23,2,16,Co-operative and Rental Apartment Building,Residential,Commercial,0,df76d2ca-e471-4e8b-99d7-3f3cad226c3f,2022-01-18T21:37:26.58503+00:00,2022-01-18T21:37:26.5850301+00:00,VOd7ALuXooI97wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooI97wAAAAAAAA==/,"""2a00868e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
24,2,17,Institutional Residence,Residential,Commercial,0,352c647b-93d1-4ab1-9e6c-a4c514539c6e,2022-01-18T21:37:26.6846884+00:00,2022-01-18T21:37:26.6846885+00:00,VOd7ALuXooI+7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooI+7wAAAAAAAA==/,"""2a00878e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
25,2,18,Dormitories,Educational,Commercial,0,28c71025-4401-4fe4-8e72-5a9047ad153d,2022-01-18T21:37:26.7843735+00:00,2022-01-18T21:37:26.7843736+00:00,VOd7ALuXooI-7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooI-7wAAAAAAAA==/,"""2a00888e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
26,2,19,Dormitories,Military,Commercial,0,406ad5c7-30ba-4665-b9a4-df15bf97cf4b,2022-01-18T21:37:26.8833708+00:00,2022-01-18T21:37:26.8833709+00:00,VOd7ALuXooJA7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJA7wAAAAAAAA==/,"""2a00898e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
27,2,20,Parks Bunkhouse,Residential,Commercial,0,b34aabfa-186e-4165-a4bf-21662d8d33fa,2022-01-18T21:37:26.983431+00:00,2022-01-18T21:37:26.9834311+00:00,VOd7ALuXooJB7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJB7wAAAAAAAA==/,"""2a008a8e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
28,2,21,Motel,Hotels & Motels,Commercial,0,43869fc8-d095-4732-ac8d-1b5fc1d8b2c7,2022-01-18T21:37:27.0835382+00:00,2022-01-18T21:37:27.0835382+00:00,VOd7ALuXooJC7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJC7wAAAAAAAA==/,"""2a008b8e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
29,2,22,Motor Inn,Hotels & Motels,Commercial,0,d87061f3-feea-400a-a729-1e4df12d6e23,2022-01-18T21:37:27.183353+00:00,2022-01-18T21:37:27.1833531+00:00,VOd7ALuXooJD7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJD7wAAAAAAAA==/,"""2a008c8e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
30,2,23,Demolition,Civil,"Civil, Infrastructure & Landscaping",1,80426637-ad8c-4010-9beb-fe6996604466,2022-01-18T21:37:27.2837377+00:00,2022-01-18T21:37:27.2837379+00:00,VOd7ALuXooJE7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJE7wAAAAAAAA==/,"""2a008d8e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
31,2,24,Military Non Building,Civil,"Civil, Infrastructure & Landscaping",1,ce03b33f-4fab-438c-8d3c-e07b962947dd,2022-01-18T21:37:27.4051059+00:00,2022-01-18T21:37:27.4051059+00:00,VOd7ALuXooJF7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJF7wAAAAAAAA==/,"""2a008e8e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
32,2,25,Athletic Fields,Site Work & Landscaping,"Civil, Infrastructure & Landscaping",1,8b80b045-c26e-4de9-a01c-5b9b7c0d0692,2022-01-18T21:37:27.4822016+00:00,2022-01-18T21:37:27.4822016+00:00,VOd7ALuXooJG7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJG7wAAAAAAAA==/,"""2a008f8e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
33,2,26,Excavating & Grading,Site Work & Landscaping,"Civil, Infrastructure & Landscaping",1,63879f67-3d3d-4b01-82c2-91340e17b374,2022-01-18T21:37:27.5833766+00:00,2022-01-18T21:37:27.5833766+00:00,VOd7ALuXooJH7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJH7wAAAAAAAA==/,"""2a00908e-0000-0200-0000-676c82bf0000""",attachments/,projectType,20240330,1735164607,,
34,2,27,Fencing,Site Work & Landscaping,"Civil, Infrastructure & Landscaping",1,67695c26-6377-4c69-88a8-440bc7f64a27,2022-01-18T21:37:27.6794725+00:00,2022-01-18T21:37:27.6794726+00:00,VOd7ALuXooJI7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJI7wAAAAAAAA==/,"""2a00918e-0000-0200-0000-676c82c00000""",attachments/,projectType,20240330,1735164608,,
35,2,28,Military Housing,Military,Commercial,1,16fab8da-1aa9-4fc5-b358-735816c1eeaf,2022-01-18T21:37:27.7782951+00:00,2022-01-18T21:37:27.7782951+00:00,VOd7ALuXooJJ7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJJ7wAAAAAAAA==/,"""2a00928e-0000-0200-0000-676c82c00000""",attachments/,projectType,20240330,1735164608,,
36,2,29,Military Offices,Military,Commercial,1,261b7cd8-3acd-4300-9e57-9343ad4966e3,2022-01-18T21:37:27.8794183+00:00,2022-01-18T21:37:27.8794183+00:00,VOd7ALuXooJK7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJK7wAAAAAAAA==/,"""2a00938e-0000-0200-0000-676c82c00000""",attachments/,projectType,20240330,1735164608,,
37,2,30,Miscellaneous Military,Military,Commercial,1,4debf919-f32a-43d8-8220-f772e0244a84,2022-01-18T21:37:27.9808498+00:00,2022-01-18T21:37:27.9808499+00:00,VOd7ALuXooJL7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJL7wAAAAAAAA==/,"""2a00948e-0000-0200-0000-676c82c00000""",attachments/,projectType,20240330,1735164608,,
38,2,31,Auto Parts Stores,Retail,Commercial,1,a1691b74-143a-45c2-9b35-4afbe3e7ddfe,2022-01-18T21:37:28.0793248+00:00,2022-01-18T21:37:28.0793248+00:00,VOd7ALuXooJM7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJM7wAAAAAAAA==/,"""2a00958e-0000-0200-0000-676c82c00000""",attachments/,projectType,20240330,1735164608,,
39,2,32,Convenience Stores,Retail,Commercial,1,c5990826-9176-43af-ab50-2686b28896ed,2022-01-18T21:37:28.1812149+00:00,2022-01-18T21:37:28.181215+00:00,VOd7ALuXooJN7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJN7wAAAAAAAA==/,"""2a00968e-0000-0200-0000-676c82c00000""",attachments/,projectType,20240330,1735164608,,
40,2,33,Florists and Nurseries,Retail,Commercial,1,2cefcdb6-c5d4-4e8e-bbe2-9b922c88d1af,2022-01-18T21:37:28.2891276+00:00,2022-01-18T21:37:28.2891276+00:00,VOd7ALuXooJO7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJO7wAAAAAAAA==/,"""2a00978e-0000-0200-0000-676c82c00000""",attachments/,projectType,20240330,1735164608,,
41,2,34,Individual Stores,Retail,Commercial,1,cda01166-713d-403e-a1c6-a50120436d74,2022-01-18T21:37:28.3784578+00:00,2022-01-18T21:37:28.3784579+00:00,VOd7ALuXooJP7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJP7wAAAAAAAA==/,"""2a00988e-0000-0200-0000-676c82c00000""",attachments/,projectType,20240330,1735164608,,
42,2,35,Mixed Use,Retail,Commercial,1,89439a35-b4bc-4f9e-9fbb-07a2dcbd0f17,2022-01-18T21:37:28.4798501+00:00,2022-01-18T21:37:28.4798502+00:00,VOd7ALuXooJQ7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJQ7wAAAAAAAA==/,"""2a00998e-0000-0200-0000-676c82c00000""",attachments/,projectType,20240330,1735164608,,
43,2,36,Pet Stores,Retail,Commercial,1,294a4f0b-1323-4379-a287-195684ef8a06,2022-01-18T21:37:28.5797138+00:00,2022-01-18T21:37:28.5797138+00:00,VOd7ALuXooJR7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJR7wAAAAAAAA==/,"""2a009a8e-0000-0200-0000-676c82c00000""",attachments/,projectType,20240330,1735164608,,
44,2,37,Pharmacies,Retail,Commercial,1,76f67d7d-d114-4fc8-be23-f17fe7dbf49a,2022-01-18T21:37:28.6804342+00:00,2022-01-18T21:37:28.6804343+00:00,VOd7ALuXooJS7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJS7wAAAAAAAA==/,"""2a009b8e-0000-0200-0000-676c82c00000""",attachments/,projectType,20240330,1735164608,,
45,2,38,Supermarkets,Retail,Commercial,1,1eb850f7-bc55-43f8-8785-4a4be442081a,2022-01-18T21:37:28.7804848+00:00,2022-01-18T21:37:28.7804848+00:00,VOd7ALuXooJT7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJT7wAAAAAAAA==/,"""2a009c8e-0000-0200-0000-676c82c00000""",attachments/,projectType,20240330,1735164608,,
46,2,39,Athletic Courts,Sports,Commercial,1,1759ccd2-303f-44a6-9ec1-195fb5150427,2022-01-18T21:37:28.8801996+00:00,2022-01-18T21:37:28.8801997+00:00,VOd7ALuXooJU7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJU7wAAAAAAAA==/,"""2a009d8e-0000-0200-0000-676c82c00000""",attachments/,projectType,20240330,1735164608,,
47,2,40,Recreation Centers,Sports,Commercial,1,ddf5dfa1-dc94-4d1a-a96e-4f2366d13224,2022-01-18T21:37:29.080311+00:00,2022-01-18T21:37:29.0803111+00:00,VOd7ALuXooJV7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJV7wAAAAAAAA==/,"""2a009e8e-0000-0200-0000-676c82c00000""",attachments/,projectType,20240330,1735164608,,
48,3,10,General Purpose Office Building,Offices & Warehouses,Commercial,0,1aec16bb-8303-437c-b831-878febdb3db6,2022-01-18T21:37:29.1671756+00:00,2022-01-18T21:37:29.1671757+00:00,VOd7ALuXooJW7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJW7wAAAAAAAA==/,"""2a009f8e-0000-0200-0000-676c82c00000""",attachments/,projectType,20240330,1735164608,,
49,3,11,Bowling Alley,Sports,Commercial,0,5a2fd418-77be-4574-babd-cc9f56640801,2022-01-18T21:37:29.2204957+00:00,2022-01-18T21:37:29.2204958+00:00,VOd7ALuXooJX7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJX7wAAAAAAAA==/,"""2a00a08e-0000-0200-0000-676c82c00000""",attachments/,projectType,20240330,1735164608,,
50,3,12,Drill Hall,Military,Commercial,0,6eb601f2-f3b0-4636-8074-c0e0871a1292,2022-01-18T21:37:29.3182232+00:00,2022-01-18T21:37:29.3182233+00:00,VOd7ALuXooJY7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJY7wAAAAAAAA==/,"""2a00a18e-0000-0200-0000-676c82c00000""",attachments/,projectType,20240330,1735164608,,
51,3,13,Freight Handling Facility,Retail,Commercial,0,f2764af6-62ee-43dc-847b-644202848d8a,2022-01-18T21:37:29.4223371+00:00,2022-01-18T21:37:29.4223371+00:00,VOd7ALuXooJZ7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJZ7wAAAAAAAA==/,"""2a00a28e-0000-0200-0000-676c82c00000""",attachments/,projectType,20240330,1735164608,,
52,3,14,Marina,Civil,"Civil, Infrastructure & Landscaping",0,9e2f02b4-fbfc-4f90-a971-36a9127af1e8,2022-01-18T21:37:29.518633+00:00,2022-01-18T21:37:29.5186331+00:00,VOd7ALuXooJa7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJa7wAAAAAAAA==/,"""2a00a38e-0000-0200-0000-676c82c00000""",attachments/,projectType,20240330,1735164608,,
53,3,15,Resort Building,Hotels & Motels,Commercial,0,5bd08ce8-46c4-4109-9515-70ab5a0aa05e,2022-01-18T21:37:29.6212963+00:00,2022-01-18T21:37:29.6212964+00:00,VOd7ALuXooJb7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJb7wAAAAAAAA==/,"""2a00a48e-0000-0200-0000-676c82c00000""",attachments/,projectType,20240330,1735164608,,
54,3,16,Summer Camp,Retail,Commercial,0,13d756be-a860-4be9-b85b-1effb500a3ac,2022-01-18T21:37:29.7194461+00:00,2022-01-18T21:37:29.7194461+00:00,VOd7ALuXooJc7wAAAAAAAA==,dbs/VOd7AA==/colls/VOd7ALuXooI=/docs/VOd7ALuXooJc7wAAAAAAAA==/,"""2a00a58e-0000-0200-0000-676c82c00000""",attachments/,projectType,20240330,1735164608,,
